station_seqnum,metro_id,Nazwa_stacji,longitude,latitude,who_entered,country_seqnum,source_seqnum,use_index,station_id
1421057,94744,BASINÓW,21.35444444,51.68861111,7,221,118,1,251210270
1421058,94750,CELEJÓW,21.35694444,51.86111111,7,221,118,1,251210280
1421059,94751,SARNÓWEK DUŻY,21.44416667,51.01722222,7,221,118,1,251210290
1421060,94752,CZARNA KOLONIA,21.45111111,51.43138889,7,221,118,1,251210310
1421061,94805,KĘPA,22.25166667,51.06277778,7,221,118,1,251220190
1421062,94807,CHODEL,22.13333333,51.11666667,7,221,118,1,251220170
1421063,94808,PSZCZELA WOLA,22.51666667,51.11666667,7,221,118,1,251220180
1421064,94810,PIASKI,22.85,51.13333333,7,221,118,1,251220160
1421065,94816,ŁĘCZNA,22.9,51.3,7,221,118,1,251220150
1421066,94818,KRASIENIN,22.46666667,51.36666667,7,221,118,1,251220120
1421067,94822,LUBARTÓW,22.6,51.46666667,7,221,118,1,251220090
1421068,94824,MICHÓW,22.31666667,51.51666667,7,221,118,1,251220080
1421069,94827,KOCK,22.45,51.63333333,7,221,118,1,251229995
1421070,94829,CZEMIERNIKI,22.61666667,51.66666667,7,221,118,1,251220060
1421071,94835,PRZEGALINY DUŻE,22.88333333,51.83333333,7,221,118,1,251220030
1421072,94838,ŁUKÓW,22.36666667,51.91666667,7,221,118,1,251220020
1421073,94840,JEDLANKA,22.1,51.93333333,7,221,118,1,251229994
1421074,94842,MIĘDZYRZEC PODLASKI,22.78333333,51.98333333,7,221,118,1,251220010
1421075,94850,WOLA OKRZEJSKA,22.15,51.73333333,7,221,118,1,251220050
1421076,94852,CZESŁAWICE,22.25472222,51.30361111,7,221,118,1,251220140
1421077,94853,NOWA WIEŚ,22.7425,51.44944444,7,221,118,1,251220110
1421078,94854,SKOWIESZYNEK,22.01666667,51.31666667,7,221,118,1,251220130
1421079,94855,SZCZEKARKÓW,22.64027778,51.49805556,7,221,118,1,251220210
1421080,94856,SOBIESZYN,22.15083333,51.60805556,7,221,118,1,251220220
1421081,94898,RADZYŃ PODLASKI,22.60027778,51.76972222,7,221,118,1,251220040
1421082,94901,ŻMUDŹ,23.66666667,51.01666667,7,221,118,1,251230180
1421083,94904,DUBIENKA,23.88333333,51.05,7,221,118,1,251239998
1421084,94906,KANIE,23.11666667,51.15,7,221,118,1,251230130
1421085,94907,CHEŁM,23.5,51.15,7,221,118,1,251230140
1421086,94908,DOROHUSK,23.8,51.15,7,221,118,1,251230150
1421087,94911,RUDA OPALIN,23.6,51.26666667,7,221,118,1,251230110
1421088,94913,GARBATÓWKA,23.1,51.35,7,221,118,1,251230090
1421089,94915,HAŃSK,23.4,51.4,7,221,118,1,251230080
1421090,94917,PIESZOWOLA,23.16666667,51.5,7,221,118,1,251230070
1421091,94919,TUCZNA,23.41666667,51.88333333,7,221,118,1,251239996
1421092,94921,MOSTY,23.28333333,51.65,7,221,118,1,251230050
1421093,94924,SŁAWATYCZE,23.53333333,51.76666667,7,221,118,1,251230040
1421094,94925,WISZNICE,23.2,51.78333333,7,221,118,1,251230030
1421095,94926,ŁOMAZY,23.18333333,51.9,7,221,118,1,251230020
1421096,94927,KODEŃ,23.61666667,51.93333333,7,221,118,1,251230010
1421097,94950,KOLONIA ZAKRĘCIE,23.11666667,51.01666667,7,221,118,1,251230170
1421098,94951,ZAGRODA,23.4,51.08333333,7,221,118,1,251230160
1421099,94952,UHNIN,23.06805556,51.57111111,7,221,118,1,251230060
1421100,94953,DUBICA GÓRNA,23.18222222,51.78138889,7,221,118,1,251230210
1421101,95001,SIENIAWKA,14.82944444,50.8875,7,221,118,1,250140020
1421102,95050,BOGATYNIA,14.98333333,50.9,7,221,118,1,250149999
1421103,95102,BUKÓWKA,15.96666667,50.71666667,7,221,118,1,250150260
1421104,95103,JARKOWICE,15.88333333,50.73333333,7,221,118,1,250150230
1421105,95104,PACZYN,15.91666667,50.73333333,7,221,118,1,250150240
1421106,95110,PRZESIEKA,15.68333333,50.78333333,7,221,118,1,250150210
1421107,95112,KOWARY,15.85,50.8,7,221,118,1,250150190
1421108,95113,JAKUSZYCE,15.45,50.81666667,7,221,118,1,250159999
1421109,95114,JAGNIĄTKÓW,15.61666667,50.81666667,7,221,118,1,250150180
1421110,95119,MYSŁAKOWICE,15.78333333,50.85,7,221,118,1,250150140
1421111,95122,CIECHANOWICE,15.98333333,50.86666667,7,221,118,1,250150130
1421112,95123,KOPANIEC,15.55,50.88333333,7,221,118,1,250150120
1421113,95124,STARA KAMIENICA,15.56666667,50.91666667,7,221,118,1,250150080
1421114,95125,KACZORÓW,15.96666667,50.91666667,7,221,118,1,250150110
1421115,95126,GIERCZYN,15.4,50.93333333,7,221,118,1,250150070
1421116,95129,POBIEDNA,15.3,50.95,7,221,118,1,250150030
1421117,95130,RĘBISZÓW,15.45,50.95,7,221,118,1,250150060
1421118,95131,WYSZKÓW,14.99277778,50.9675,7,221,118,1,250140010
1421119,95132,JANICE,15.53333333,50.96666667,7,221,118,1,250150040
1421120,95133,PILCHOWICE,15.65,50.96666667,7,221,118,1,250150050
1421121,95135,CHROŚNICA,15.78333333,50.98333333,7,221,118,1,250150010
1421122,95136,WOJCIESZÓW,15.91666667,50.98333333,7,221,118,1,250150020
1421123,95137,MIRSK,15.38333333,50.98694444,7,221,118,1,250150510
1421124,95201,NIEMOJÓW,16.58333333,50.15,7,221,118,1,250160640
1421125,95202,MIĘDZYLESIE,16.66666667,50.15,7,221,118,1,250160650
1421126,95206,NOWA MORAWA,16.91666667,50.23333333,7,221,118,1,250169993
1421127,95207,MIĘDZYGÓRZE,16.76666667,50.23333333,7,221,118,1,250160630
1421128,95210,STRONIE ŚLĄSKIE,16.88333333,50.28333333,7,221,118,1,250160560
1421129,95211,NOWY GIERAŁTÓW,16.98333333,50.3,7,221,118,1,250160570
1421130,95212,LASÓWKA,16.45,50.31666667,7,221,118,1,250169991
1421131,95213,ZIELENIEC,16.4,50.33333333,7,221,118,1,250160530
1421132,95216,OŁDRZYCHOWICE KŁODZKIE,16.73444444,50.35638889,7,221,118,1,250160510
1421133,95217,LEWIN KŁODZKI,16.3,50.41666667,7,221,118,1,250160470
1421134,95219,PODZAMEK,16.76666667,50.43333333,7,221,118,1,250160460
1421135,95220,CHOCIESZÓW,16.48333333,50.46666667,7,221,118,1,250160430
1421136,95221,ZŁOTY STOK,16.88333333,50.45,7,221,118,1,250160440
1421137,95222,PASTERKA,16.33333333,50.48333333,7,221,118,1,250160420
1421138,95223,BARDO ŚLĄSKIE,16.74444444,50.50916667,7,221,118,1,250160410
1421139,95224,KAMIENIEC ZĄBKOWICKI,16.86666667,50.51666667,7,221,118,1,250160390
1421140,95225,RZECZKA,16.4475,50.67666667,7,221,118,1,250161030
1421141,95227,NOWA RUDA-SŁUPIEC,16.53472222,50.54194444,7,221,118,1,250160370
1421142,95228,NOWA RUDA,16.53333333,50.56666667,7,221,118,1,250169995
1421143,95229,SREBRNA GÓRA,16.66666667,50.58333333,7,221,118,1,250160350
1421144,95232,DWORKI,16.43333333,50.61666667,7,221,118,1,250160340
1421145,95233,JUGÓW,16.53333333,50.61666667,7,221,118,1,250169996
1421146,95235,UNIEMYŚL,16.05,50.63333333,7,221,118,1,250169997
1421147,95237,CHEŁMSKO ŚLĄSKIE,16.06666667,50.66666667,7,221,118,1,250160290
1421148,95238,MIEROSZÓW,16.18333333,50.66666667,7,221,118,1,250160310
1421149,95241,GŁUSZYCA,16.36666667,50.68333333,7,221,118,1,250169990
1421150,95242,PIŁAWA GÓRNA,16.75,50.68333333,7,221,118,1,250160280
1421151,95244,WALIM,16.45,50.7,7,221,118,1,250160270
1421152,95245,UNISŁAW ŚLĄSKI,16.25,50.81666667,7,221,118,1,250160240
1421153,95246,ROŚCISZÓW,16.51666667,50.71666667,7,221,118,1,250160250
1421154,95247,JEDLINA-ZDRÓJ,16.35,50.73333333,7,221,118,1,250160220
1421155,95248,DZIERŻONIÓW,16.65,50.73333333,7,221,118,1,250160260
1421156,95249,NIEMCZA,16.85,50.73333333,7,221,118,1,250160230
1421157,95250,KRZESZÓW,16.06666667,50.75,7,221,118,1,250160180
1421158,95252,BOGUSZÓW-GORCE,16.18861111,50.74527778,7,221,118,1,250160190
1421159,95254,KAMIENNA GÓRA,16.03777778,50.7675,7,221,118,1,250160150
1421160,95255,WAŁBRZYCH,16.31666667,50.76666667,7,221,118,1,250160160
1421161,95256,LUBACHÓW,16.43333333,50.76666667,7,221,118,1,250160170
1421162,95258,LUBOMIN,16.2,50.8,7,221,118,1,250160120
1421163,95259,ŁAGIEWNIKI,16.85,50.8,7,221,118,1,250160140
1421164,95261,GOSTKÓW,16.1,50.85,7,221,118,1,250160110
1421165,95262,MYSŁAKÓW,16.65,50.86666667,7,221,118,1,250160080
1421166,95264,BOLESŁAWICE,16.4625,50.89472222,7,221,118,1,250160050
1421167,95265,SOBÓTKA,16.75,50.9,7,221,118,1,250160060
1421168,95267,BOLKÓW,16.13333333,50.91666667,7,221,118,1,250160030
1421169,95268,DOBROMIERZ,16.25,50.91666667,7,221,118,1,250160040
1421170,95271,STRZEGOM,16.35,50.96666667,7,221,118,1,250160010
1421171,95272,IMBRAMOWICE,16.56666667,50.96666667,7,221,118,1,250160020
1421172,95275,GNIECHOWICE,16.83333333,50.98333333,7,221,118,1,250169999
1421173,95276,KAMIENICA,16.88333333,50.21666667,7,221,118,1,250160620
1421174,95277,WAŁBRZYCH II,16.3,50.73333333,7,221,118,1,250160210
1421175,95278,MŁOTY,16.53333333,50.3,7,221,118,1,250160540
1421176,95279,BYSTRZYCA KŁODZKA,16.65,50.3,7,221,118,1,250160550
1421177,95280,SPALONA,16.55,50.28333333,7,221,118,1,250160580
1421178,95281,OSTROSZOWICE,16.63333333,50.65,7,221,118,1,250160320
1421179,95282,GAJÓW,16.41666667,50.53333333,7,221,118,1,250160380
1421180,95283,KUDOWA-ZDRÓJ,16.20194444,50.43888889,7,221,118,1,250160450
1421181,95285,ŚWIERKI,16.41944444,50.62527778,7,221,118,1,250160730
1421182,95286,SZALEJÓW GÓRNY,16.5525,50.43055556,7,221,118,1,250160840
1421183,95287,UNISŁAW ŚLĄSKI II,16.2325,50.71083333,7,221,118,1,250160890
1421184,95288,SREBRNA GÓRA II,16.66833333,50.58083333,7,221,118,1,250160910
1421185,95289,PSZENNO-ZACISZE,16.53777778,50.85333333,7,221,118,1,250160990
1421186,95298,POLANICA-ZDRÓJ,16.51833333,50.42527778,7,221,118,1,250160490
1421187,95299,ZIELENIEC II,16.39916667,50.34444444,7,221,118,1,250161020
1421188,95301,JAKUBOWICE,17.85,50.01666667,7,221,118,1,250179995
1421189,95302,TURKÓW,17.86666667,50.01666667,7,221,118,1,250170440
1421190,95303,BRANICE,17.8,50.05,7,221,118,1,250170430
1421191,95304,LUBOTYŃ,17.95,50.05,7,221,118,1,250179993
1421192,95305,WOJNOWICE,17.08416667,50.00194444,7,221,118,1,250170420
1421193,95307,PIELGRZYMÓW,17.68333333,50.18333333,7,221,118,1,250170380
1421194,95309,BIELICE,17.0,50.26666667,7,221,118,1,250170350
1421195,95310,ŚCIBORZYCE MAŁE,17.78333333,50.26666667,7,221,118,1,250170360
1421196,95311,JARNOŁTÓWEK,17.45,50.28333333,7,221,118,1,250170340
1421197,95313,GŁOGÓWEK,17.86666667,50.35,7,221,118,1,250170310
1421198,95315,ŁĄKA,17.21666667,50.38333333,7,221,118,1,250179992
1421199,95318,DZIEWIĘTLICE,17.1,50.41666667,7,221,118,1,250170290
1421200,95319,WIERZBIĘCICE,17.43333333,50.41666667,7,221,118,1,250179991
1421201,95321,ZIELINA,17.8,50.45,7,221,118,1,250170280
1421202,95322,POGÓRZE,17.68333333,50.46666667,7,221,118,1,250170260
1421203,95323,KRAPKOWICE,17.95,50.46666667,7,221,118,1,250170270
1421204,95324,PACZKÓW,17.01666667,50.48333333,7,221,118,1,250170220
1421205,95325,NYSA,17.35,50.48333333,7,221,118,1,250170230
1421206,95327,ROGÓW OPOLSKI,17.95,50.51666667,7,221,118,1,250170210
1421207,95328,GOWOROWICE,17.13333333,50.55,7,221,118,1,250170190
1421208,95329,CZARNOLAS,17.31666667,50.6,7,221,118,1,250170170
1421209,95331,SZYDŁÓW,17.73333333,50.6,7,221,118,1,250170180
1421210,95332,PRÓSZKÓW,17.88333333,50.6,7,221,118,1,250179996
1421211,95333,ZIĘBICE,17.05,50.61666667,7,221,118,1,250170160
1421212,95334,WITOSTOWICE,17.05,50.68333333,7,221,118,1,250170130
1421213,95335,SZYDŁOWIEC ŚLĄSKI,17.61666667,50.68333333,7,221,118,1,250170150
1421214,95337,PRZEWORNO,17.16833333,50.68666667,7,221,118,1,250170120
1421215,95341,STRZELIN,17.06611111,50.79222222,7,221,118,1,250170090
1421216,95342,GOLCZOWICE OPOLSKIE,17.75,50.78333333,7,221,118,1,250179997
1421217,95344,STARE SIOŁKOWICE,17.76666667,50.8,7,221,118,1,250170080
1421218,95345,WIĄZÓW,17.2,50.81666667,7,221,118,1,250170060
1421219,95346,KUP,17.88333333,50.81666667,7,221,118,1,250170070
1421220,95347,BRZEG,17.48333333,50.86666667,7,221,118,1,250170050
1421221,95348,BORÓW,16.99,50.88222222,7,221,118,1,250160070
1421222,95352,LUBICZ,17.57361111,50.90277778,7,221,118,1,250170040
1421223,95353,OŁAWA,17.33333333,50.93333333,7,221,118,1,250170030
1421224,95356,ŻÓRAWINA,17.05,50.98333333,7,221,118,1,250170010
1421225,95357,BIESTRZYKOWICE,17.76666667,50.98333333,7,221,118,1,250170020
1421226,95360,PRUDNIK,17.57444444,50.3025,7,221,118,1,250170530
1421227,95361,RACŁAWICE ŚLĄSKIE,17.7775,50.30833333,7,221,118,1,250170540
1421228,95362,DĄBRÓWKA GÓRNA,17.93027778,50.53583333,7,221,118,1,250170550
1421229,95363,KOPICE,17.47611111,50.64583333,7,221,118,1,250170730
1421230,95364,NIEMODLIN,17.6625,50.64777778,7,221,118,1,250170740
1421231,95365,GOŚCIEJOWICE,17.62305556,50.65166667,7,221,118,1,250170760
1421232,95401,BORUCIN,18.16666667,50.01666667,7,221,118,1,250189987
1421233,95405,LIGOTA TWORKOWSKA,18.26666667,50.03333333,7,221,118,1,250189985
1421234,95407,ŻORY,18.7,50.05,7,221,118,1,250180560
1421235,95409,RYDUŁTOWY,18.43333333,50.06666667,7,221,118,1,250180540
1421236,95410,KOBIÓR,18.91666667,50.06666667,7,221,118,1,250180550
1421237,95411,KIETRZ,18.01666667,50.08333333,7,221,118,1,250180530
1421238,95412,KRÓLÓWKA,18.78333333,50.08333333,7,221,118,1,250189988
1421239,95414,ADAMOWICE,18.33333333,50.13333333,7,221,118,1,250180460
1421240,95415,STANOWICE,18.66666667,50.13333333,7,221,118,1,250180470
1421241,95416,ORZESZE,18.76666667,50.13333333,7,221,118,1,250180480
1421242,95417,TYCHY,18.98333333,50.13333333,7,221,118,1,250180490
1421243,95418,BABORÓW,17.98333333,50.15,7,221,118,1,250170410
1421244,95419,ZWONOWICE,18.45,50.15,7,221,118,1,250180450
1421245,95421,MODZURÓW,18.13333333,50.16666667,7,221,118,1,250180440
1421246,95423,STANICE,18.51666667,50.2,7,221,118,1,250189989
1421247,95424,KRYWAŁD,18.63333333,50.21666667,7,221,118,1,250180430
1421248,95428,SOŚNICOWICE,18.55,50.26666667,7,221,118,1,250180390
1421249,95429,MAKOSZOWY,18.76666667,50.26666667,7,221,118,1,250180410
1421250,95430,URBANOWICE,18.03333333,50.3,7,221,118,1,250180360
1421251,95431,STARA KUŹNIA,18.35,50.3,7,221,118,1,250180370
1421252,95432,GLIWICE,18.63333333,50.3,7,221,118,1,250189986
1421253,95433,CHORZÓW-MIASTO,18.95,50.3,7,221,118,1,250189984
1421254,95435,LIPINY,18.9,50.31666667,7,221,118,1,250180350
1421255,95436,ŁABĘDY,18.61666667,50.33333333,7,221,118,1,250180330
1421256,95437,KOŹLE,18.15,50.35,7,221,118,1,250180320
1421257,95440,ROKITNICA,18.79833333,50.35555556,7,221,118,1,250180310
1421258,95441,UJAZD ŚLĄSKI,18.35,50.38333333,7,221,118,1,250180280
1421259,95442,TACISZÓW,18.53333333,50.38333333,7,221,118,1,250180290
1421260,95447,LEŚNICA,18.18333333,50.43333333,7,221,118,1,250189992
1421261,95448,ŁUBIE GÓRNE,18.65,50.45,7,221,118,1,250180260
1421262,95450,TOSZEK,18.51666667,50.46666667,7,221,118,1,250180240
1421263,95453,STRZELCE OPOLSKIE,18.31666667,50.5,7,221,118,1,250180220
1421264,95455,SIEDLEC,18.11666667,50.51666667,7,221,118,1,250189994
1421265,95457,TWORÓG,18.71666667,50.53333333,7,221,118,1,250189995
1421266,95458,ZIELONA,18.96666667,50.55,7,221,118,1,250180210
1421267,95459,KRUPSKI MŁYN,18.63333333,50.56666667,7,221,118,1,250180190
1421268,95460,BRUSIEK,18.81666667,50.58333333,7,221,118,1,250180180
1421269,95461,RASZOWA,18.13333333,50.6,7,221,118,1,250180150
1421270,95462,KADŁUB-PIEC,18.28333333,50.6,7,221,118,1,250180160
1421271,95463,ZAWADZKIE,18.48333333,50.6,7,221,118,1,250180170
1421272,95468,GRODZIEC,18.26666667,50.7,7,221,118,1,250180130
1421273,95469,DRONIOWICE,18.81666667,50.7,7,221,118,1,250180140
1421274,95470,TURAWA,18.1,50.73333333,7,221,118,1,250180090
1421275,95471,DOBRODZIEŃ,18.45,50.73333333,7,221,118,1,250180110
1421276,95473,ŁEBKI,18.76666667,50.78333333,7,221,118,1,250180080
1421277,95475,KOBYLNO,18.11666667,50.8,7,221,118,1,250189998
1421278,95476,SIERAKÓW,18.58333333,50.8,7,221,118,1,250189997
1421279,95477,SZUMIRAD,18.25,50.83333333,7,221,118,1,250180060
1421280,95479,DĘBINIEC,18.08333333,50.86666667,7,221,118,1,250180050
1421281,95482,KŁOBUCK,18.93333333,50.9,7,221,118,1,250180040
1421282,95483,KARMONKI NOWE,18.58333333,50.91666667,7,221,118,1,250180020
1421283,95484,BĄKÓW,18.31666667,50.96666667,7,221,118,1,250180010
1421284,95486,KRZEPICE,18.73333333,50.96666667,7,221,118,1,250189999
1421285,95489,STUDZIENICE,18.98333333,50.01666667,7,221,118,1,250189983
1421286,95490,NIWKI,18.68333333,50.81666667,7,221,118,1,250180070
1421287,95491,LIGOTA GÓRNA,18.15,50.48333333,7,221,118,1,250180230
1421288,95492,TWORÓG MAŁY,18.46666667,50.25,7,221,118,1,250180420
1421289,95493,RYBNIK,18.53333333,50.1,7,221,118,1,250180510
1421290,95494,WIESZOWA,18.77416667,50.38111111,7,221,118,1,250180610
1421291,95495,ORZECH,18.92472222,50.42361111,7,221,118,1,250180630
1421292,95503,OŚWIĘCIM,19.2,50.05,7,221,118,1,250190440
1421293,95504,MĘTKÓW,19.36666667,50.05,7,221,118,1,250190420
1421294,95505,KRAKÓW-BIELANY-KLASZTOR,19.85,50.05,7,221,118,1,250199987
1421295,95506,ALWERNIA,19.53333333,50.05,7,221,118,1,250190430
1421296,95508,KRZESZOWICE,19.63333333,50.13333333,7,221,118,1,250199989
1421297,95509,UJAZD,19.81666667,50.13333333,7,221,118,1,250199988
1421298,95510,CHRZANÓW,19.38333333,50.15,7,221,118,1,250190370
1421299,95511,NOWA GÓRA,19.6,50.16666667,7,221,118,1,250190360
1421300,95512,DZIEĆKOWICE,19.21666667,50.18333333,7,221,118,1,250190350
1421301,95513,MURCKI,19.05,50.2,7,221,118,1,250190330
1421302,95515,OJCÓW,19.83333333,50.2,7,221,118,1,250190340
1421303,95516,CIĘŻKOWICE,19.03333333,50.0175,7,221,118,1,250190320
1421304,95517,IWANOWICE,19.98333333,50.21666667,7,221,118,1,250199991
1421305,95521,MACZKI,19.26666667,50.26666667,7,221,118,1,250190310
1421306,95522,BOLESŁAW,19.46666667,50.26666667,7,221,118,1,250199992
1421307,95524,SOSNOWIEC,19.1,50.28333333,7,221,118,1,250199994
1421308,95529,TRZYCIĄŻ,19.78333333,50.31666667,7,221,118,1,250190280
1421309,95530,CZELADŹ,19.08333333,50.33333333,7,221,118,1,250190270
1421310,95533,CHECHŁO,19.51666667,50.36666667,7,221,118,1,250199995
1421311,95534,GOLCZOWICE,19.6,50.36666667,7,221,118,1,250190260
1421312,95536,WOLBROM,19.75,50.38333333,7,221,118,1,250190240
1421313,95540,ŁAZY,19.38333333,50.43333333,7,221,118,1,250190220
1421314,95541,RYCZÓW,19.6,50.41666667,7,221,118,1,250190230
1421315,95543,PILICA,19.61166667,50.45916667,7,221,118,1,250190210
1421316,95544,BRYNICA,19.0,50.46666667,7,221,118,1,250180250
1421317,95545,KĘPIE,19.93333333,50.46666667,7,221,118,1,250190190
1421318,95546,PIWOŃ,19.25,50.48333333,7,221,118,1,250190180
1421319,95549,ZAWIERCIE,19.41666667,50.5,7,221,118,1,250199996
1421320,95553,MYSZKÓW,19.34916667,50.56527778,7,221,118,1,250190540
1421321,95554,OŁUDZA,19.75,50.56666667,7,221,118,1,250199997
1421322,95559,ŻARKI,19.38333333,50.65,7,221,118,1,250190140
1421323,95561,HUTKI,19.0,50.68333333,7,221,118,1,250190130
1421324,95562,PORAJ,19.21666667,50.68333333,7,221,118,1,250199998
1421325,95563,LELÓW,19.63333333,50.68333333,7,221,118,1,250190110
1421326,95564,ZŁOTY POTOK,19.43333333,50.7,7,221,118,1,250190090
1421327,95570,KONIECPOL,19.71666667,50.8,7,221,118,1,250190070
1421328,95571,ŚWIĘTA ANNA,19.53333333,50.81666667,7,221,118,1,250199999
1421329,95572,CZARNCA,19.91666667,50.81666667,7,221,118,1,250190050
1421330,95574,CIELĘTNIKI,19.58333333,50.9,7,221,118,1,250190040
1421331,95575,NIEZNANICE,19.31666667,50.91666667,7,221,118,1,250190020
1421332,95576,CYKARZEW,19.18333333,50.95,7,221,118,1,250199986
1421333,95577,JANUSZEWICE,19.96666667,50.95,7,221,118,1,250190010
1421334,95580,BONOWICE,19.8,50.61666667,7,221,118,1,250190150
1421335,95581,KRĘCIWILK,19.36666667,50.55,7,221,118,1,250190170
1421336,95582,KOBYŁCZYCE,19.36666667,50.8,7,221,118,1,250190060
1421337,95583,WĄSOSZ,19.68583333,50.7375,7,221,118,1,250190080
1421338,95584,ZĄBKOWICE,19.2625,50.38361111,7,221,118,1,250190550
1421339,95585,SIEMIANOWICE ŚLĄSKIE,19.02305556,50.32527778,7,221,118,1,250190560
1421340,95586,WOJKOWICE,19.0575,50.37138889,7,221,118,1,250190570
1421341,95587,SOSNOWIEC-JULIUSZ,19.21888889,50.26527778,7,221,118,1,250190580
1421342,95605,BORZĘCIN,20.71666667,50.06666667,7,221,118,1,250200290
1421343,95606,PRUSY,20.08333333,50.11666667,7,221,118,1,250209986
1421344,95608,UŚCIE SOLNE,20.53333333,50.11666667,7,221,118,1,250209985
1421345,95611,JADOWNIKI MOKRE,20.73333333,50.16666667,7,221,118,1,250209987
1421346,95612,DĄBROWA TARNOWSKA,20.99,50.17777778,7,221,118,1,250200270
1421347,95613,JAKUBOWICE,20.31666667,50.18333333,7,221,118,1,250200260
1421348,95614,POLANOWICE,20.08333333,50.2,7,221,118,1,250209989
1421349,95615,SKRZESZOWICE,20.15,50.2,7,221,118,1,250209988
1421350,95616,RADZIEMICE,20.25,50.25,7,221,118,1,250200250
1421351,95617,KAZIMIERZA MAŁA,20.53333333,50.26666667,7,221,118,1,250200240
1421352,95618,SZCZEPANOWICE,20.03333333,50.3,7,221,118,1,250209991
1421353,95621,WIŚLICA,20.68333333,50.35,7,221,118,1,250209992
1421354,95624,CHROBERZ,20.6,50.43333333,7,221,118,1,250200190
1421355,95625,KSIĄŻ WIELKI,20.13333333,50.45,7,221,118,1,250200170
1421356,95626,STOPNICA,20.93333333,50.45,7,221,118,1,250200180
1421357,95628,WODZISŁAW,20.2,50.51666667,7,221,118,1,250209993
1421358,95629,STRZESZKOWICE,20.3,50.53333333,7,221,118,1,250209994
1421359,95630,KOPERNIA,20.5,50.53333333,7,221,118,1,250200150
1421360,95632,BALICE,20.85,50.55,7,221,118,1,250209983
1421361,95633,SĘDZISZÓW,20.05,50.56666667,7,221,118,1,250200140
1421362,95634,KLISZÓW,20.53333333,50.61666667,7,221,118,1,250200130
1421363,95635,CHMIELNIK,20.76666667,50.61666667,7,221,118,1,250209995
1421364,95637,NAGŁOWICE,20.11666667,50.68333333,7,221,118,1,250209996
1421365,95638,OKSA,20.1,50.73333333,7,221,118,1,250209997
1421366,95639,MNISZEK,20.28333333,50.73333333,7,221,118,1,250209982
1421367,95642,KONIECZNO,20.05,50.8,7,221,118,1,250200090
1421368,95643,DALESZYCE,20.81666667,50.8,7,221,118,1,250209998
1421369,95644,MAŁOGOSZCZ,20.28333333,50.81666667,7,221,118,1,250200080
1421370,95646,BIELINY KAPITULNE,20.93333333,50.85,7,221,118,1,250200060
1421371,95647,RYKOSZYN,20.4,50.86666667,7,221,118,1,250200050
1421372,95648,KRASOCIN,20.11666667,50.9,7,221,118,1,250209981
1421373,95651,SNOCHOWICE,20.33333333,50.95,7,221,118,1,250209999
1421374,95652,OBLĘGÓR,20.46666667,50.96666667,7,221,118,1,250200030
1421375,95653,BARTKÓW,20.65,50.98333333,7,221,118,1,250200010
1421376,95656,SIEKIERNO,20.93333333,50.98333333,7,221,118,1,250200020
1421377,95657,WYMYSŁÓW,20.1,50.83333333,7,221,118,1,250200070
1421378,95658,CISÓW,20.9,50.76666667,7,221,118,1,250200110
1421379,95661,SZANIEC,20.7,50.53333333,7,221,118,1,250200160
1421380,95663,POSZYNA (KŁAJ),20.36666667,50.05,7,221,118,1,250209984
1421381,95664,DĄBROWA TARNOWSKA,20.99111111,50.18611111,7,221,118,1,250200360
1421382,95665,OBLĘGOREK,20.49444444,50.95861111,7,221,118,1,250200350
1421383,95704,DĘBICA,21.41666667,50.05,7,221,118,1,250219983
1421384,95705,CZARNA,21.25,50.06666667,7,221,118,1,250219984
1421385,95706,ROPCZYCE,21.6,50.06666667,7,221,118,1,250210250
1421386,95707,LISIA GÓRA,21.03333333,50.08333333,7,221,118,1,250219986
1421387,95708,MIŁOCIN,21.98333333,50.08333333,7,221,118,1,250219985
1421388,95710,BRZEŹNICA N/WISŁOKĄ,21.48333333,50.1,7,221,118,1,250219987
1421389,95715,RADOMYŚL WIELKI,21.3,50.2,7,221,118,1,250210230
1421390,95720,WOLA WADOWSKA,21.21666667,50.26666667,7,221,118,1,250219989
1421391,95722,SZCZUCIN,21.06666667,50.31666667,7,221,118,1,250210190
1421392,95723,OSTROWY TUSZOWSKIE,21.63333333,50.31666667,7,221,118,1,250219991
1421393,95725,BUDY TUSZOWSKIE,21.66666667,50.38333333,7,221,118,1,250219992
1421394,95726,GAWŁUSZOWICE,21.38333333,50.41666667,7,221,118,1,250219982
1421395,95728,KWASÓW,21.03333333,50.43333333,7,221,118,1,250219993
1421396,95729,STANY,21.96666667,50.43333333,7,221,118,1,250219981
1421397,95733,BARANÓW SANDOMIERSKI,21.53333333,50.5,7,221,118,1,250210150
1421398,95735,SUCHOWOLA,21.38333333,50.53333333,7,221,118,1,250219995
1421399,95736,GRĘBÓW,21.88333333,50.56666667,7,221,118,1,250219996
1421400,95737,SZYDŁÓW,21.0025,50.59222222,7,221,118,1,250210140
1421401,95739,KLIMONTÓW,21.45,50.66666667,7,221,118,1,250210120
1421402,95740,RAKÓW,21.05,50.68333333,7,221,118,1,250210110
1421403,95745,SADKÓW,21.08333333,50.73333333,7,221,118,1,250210080
1421404,95748,ZAWICHOST,21.86666667,50.8,7,221,118,1,250219998
1421405,95750,NOWA SŁUPIA,21.08333333,50.86666667,7,221,118,1,250210040
1421406,95751,ANNOPOL,21.83333333,50.88333333,7,221,118,1,250210030
